# x,y,z,B_x_err,B_y_err,B_z_err
1.661934245665817444e-03,-5.497132178858413210e-02,-7.253978934697260031e-03,1.695582297923924742e+01,6.553422142365745717e-01,3.027428907585513684e+02
-1.817575457112642319e-03,-5.423673671022861964e-02,-3.499393853105598265e-03,1.046498416455451697e+01,1.596358059193501822e+00,6.122348618338132376e+00
-3.176765825108274037e-03,-5.485829666651484415e-02,-3.741524197056721179e-03,3.416307784977920647e+00,1.350220771205345560e+00,6.561677859278386649e+00
-5.740857215620386381e-03,-5.468087340741414892e-02,-5.006248770479416847e-03,9.101677563850106623e+00,5.493024489709066316e-01,7.115464405827490957e+00
-4.187619729239304422e-03,-5.511694329370778883e-02,-5.500299042632878291e-03,1.317673202035389934e+01,7.235310145163793560e-01,8.425103280078390711e+00
-7.251295493594762769e-03,-5.470842255633599077e-02,-5.555401581203772352e-03,7.281143467180512197e+00,7.578157515198526983e-01,8.803298894762420446e+00
-7.982034640843415491e-03,-5.547253746333231234e-02,-6.301095303719614175e-03,3.981398302946707268e+00,8.347850321716715483e-01,1.564369773631303673e+01
-4.063856407166355558e-03,-5.475458945327908722e-02,-2.706573690315910649e-03,1.091457641793570410e+01,1.272564166146109566e+00,5.114495209168516965e+00
-6.712141953625400462e-03,-5.460738991521331409e-02,-2.645674946912399388e-03,5.430555243436029578e+00,1.737078256111416197e+00,5.595003666572184287e+00
-5.638672467933186078e-03,-5.436088268451054473e-02,-3.323649346398395779e-03,7.067033210394106924e+00,8.121686820196833967e-01,6.811301011367304703e+00
2.323320039909109250e-04,-5.527319687207175869e-02,-2.360838052505366026e-03,1.360062442456466592e+01,1.820812738154050869e+00,4.758648482693648596e+00
1.751302603485495346e-04,-5.517476781852646839e-02,-4.619767872881735959e-03,2.621645831816348249e+01,4.609069527055386639e-01,7.852858652500211534e+00
-7.197769998366152899e-04,-5.531696646877046902e-02,-3.544568636479675933e-03,5.689056198849258550e+01,1.397245917525566927e+00,6.041039940745130288e+00
1.530891578331243941e-03,-5.494692975879122976e-02,-2.859141391031189139e-03,8.848315289388402505e+00,8.550156480371561285e-01,5.939714529504273699e+00
-4.937991230911163536e-04,-5.756376728470690568e-02,-6.706143796573273835e-03,9.934070513928583424e+00,1.412477868477913123e+00,2.332887550326974235e+01
1.495268409074630191e-03,-5.480613758772084898e-02,-4.006945283171612499e-03,9.277845605634436055e+00,3.735063196973342214e-01,6.365420979361664067e+00
5.219082223120798418e-04,-5.595472307401273826e-02,-5.729029743249453369e-03,1.215796454165424123e+01,7.620021400187516614e-01,1.126408161843321132e+01
-4.062690380946462620e-03,-5.655148092966927331e-02,-5.807492727689081771e-03,5.086996897922504957e+01,7.221171053826690445e-01,9.977359538173086406e+00
-3.051836476815432669e-03,-5.629283430247632863e-02,-4.048717882112924660e-03,9.918054346724893833e+00,1.163638059930657942e+00,8.659557267484265353e+00
-3.162469746801331930e-03,-5.768515732259991285e-02,-7.069810128603120497e-03,1.482072223978711456e+01,1.313240934002688931e+00,2.139208267728128021e+01
-1.645972111646625208e-03,-5.813224792179494393e-02,-6.011932502886023835e-03,1.275018279232919483e+01,2.272177830378744545e+00,1.113892223103758639e+01
-1.525172026428594108e-03,-5.666540236134478409e-02,-3.959619213160143342e-03,1.214041138061325320e+01,1.164287227821594994e+00,9.120893500130183185e+00
2.205022068097950080e-04,-5.648149764689484875e-02,-1.557639532134330292e-03,8.797881424928363003e+00,7.452685226511224226e-01,3.031681351776563282e+00
-1.177253600591493272e-03,-5.754294922987605865e-02,-2.593160309413879670e-03,1.445298496395514043e+01,9.635688153332712114e-01,4.876757606268365741e+00
4.275622019210011809e-02,-8.312058381549454478e-02,-2.205147576853632926e-02,1.163457553484087015e+01,2.370022966968200606e+01,1.571513248333619162e+00
4.202062870397792194e-02,-8.275830679020210190e-02,-2.388307166955774830e-02,1.545061869564126944e+01,1.885740818403174757e+01,2.179213542250282298e+00
3.981833738822419810e-02,-9.788548597591342770e-02,-2.594015488308909489e-02,7.667385176874853414e+01,nan,7.107810193203138738e+01
4.174628831213569868e-02,-9.690822271577467784e-02,-2.436003703771075571e-02,6.568041157464791979e+01,1.509223935297590025e+01,6.046257232810454241e+01
4.158454789462739942e-02,-9.609769180610963635e-02,-2.267863667493656005e-02,6.389080786479213003e+01,3.327673923193055998e+03,6.003460612556207110e+01
4.354046647551226140e-02,-8.983172192671026735e-02,-2.338357979248908286e-02,2.317702019651137846e+01,4.259525680978265427e+02,1.415959935881269338e+01
4.383776768296766130e-02,-9.326709883417934333e-02,-2.341115335918842952e-02,4.240864140177890107e+01,4.072447415734178122e+01,2.766851476945398147e+01
4.362911006855291207e-02,-9.168169828134746513e-02,-2.273558825076848339e-02,3.099301052109437649e+01,2.214754815512587811e+02,1.832386918413429555e+01
4.259346644276923444e-02,-9.441109444479181545e-02,-2.204279219240582940e-02,4.583909290713672391e+01,8.188938295198326500e+01,3.781159706751427763e+01
4.267975522102371300e-02,-9.161355293489330254e-02,-2.077799770106363714e-02,2.610879557425514008e+01,9.087668567667692798e+01,2.565468876750681559e+01
4.181282985784952333e-02,-9.361280190737487905e-02,-1.824995854862207501e-02,3.557109959183443948e+01,1.266419566906324263e+02,3.134444542410906465e+01
4.132888392208908246e-02,-9.372417488820682097e-02,-2.048499480563534259e-02,4.366938689250652317e+01,1.457138210085463754e+02,4.178451836713639977e+01
4.016397315706701082e-02,-9.651154022575936242e-02,-1.864464083760766430e-02,5.430140013535257282e+01,6.592141318707560913e+02,6.196911752022273134e+01
4.151788346518030248e-02,-9.482494286444151377e-02,-1.883918793154432461e-02,4.666430025778761603e+01,1.978507364984627870e+01,4.211164409492596405e+01
4.162383031475831718e-02,-9.251203393114017237e-02,-1.989576542271308951e-02,2.864965856943909728e+01,8.958204678304922197e+01,2.886788251774919800e+01
4.278019498745281451e-02,-9.344393359244820840e-02,-1.608222009804812641e-02,2.754473184277439657e+01,1.869091202212299265e+02,2.358396753451713224e+01
4.331236727338537429e-02,-9.456981596944111224e-02,-1.535385927489062510e-02,1.939887295497399862e+02,9.468528886958017310e+00,2.269806686644236038e+01
4.150987384367626348e-02,-9.357332975520202267e-02,-1.676366457436400531e-02,5.305767361509095537e+01,1.197931528899794813e+02,3.197494931287019426e+01
4.564969093867573408e-02,-8.220685424626329729e-02,-1.924071633690418656e-02,4.077481649216685433e+00,1.141622835690379212e+01,2.930396916520061623e+00
4.479336327409100260e-02,-8.313429805762061198e-02,-1.950207416796583340e-02,5.822287914881894899e+00,2.577098122350734499e+01,1.419548563689245757e+00
4.549047985668128180e-02,-8.092809284209248610e-02,-2.000744154819816129e-02,3.999324301063937437e+00,1.665154082603631025e+01,4.007084043993552669e+00
4.480729977530646668e-02,-8.087608217156525003e-02,-2.108991766766005888e-02,6.000851812017611309e+00,5.113241139010711578e+01,4.416389260144216067e+00
4.531884759761559134e-02,-8.144106630957088921e-02,-1.812058544528037315e-02,3.610900213255710867e+00,5.238690052223159910e+02,2.638969344143946572e+00
4.515963651562113212e-02,-8.016230490540007803e-02,-1.888731065657434788e-02,3.167880847562722924e+00,1.460363542678561899e+01,3.624236490923630427e+00
4.296519703206327923e-02,-8.056293409605735922e-02,-2.081144552422022065e-02,6.845106419112410912e+00,3.058163216698927656e+01,2.753344056867117917e+00
4.274180078710907577e-02,-8.216976113971724560e-02,-2.078685070662376205e-02,8.940623138647930901e+00,3.176712511254226357e+01,8.695260082366147725e-02
4.458390353035227016e-02,-8.248290921522513641e-02,-2.106532285006360375e-02,8.241377715402572690e+00,2.782949423114336795e+01,1.796445430791646869e+00
4.289714847266151709e-02,-8.647576013510266391e-02,-2.091159442289349663e-02,1.499524068916812958e+01,1.457971841005754357e+02,7.173712651066482593e+00
4.175760581845690267e-02,-8.440431467229560225e-02,-2.079666086947707521e-02,1.253939494134478139e+01,2.733773905566215845e+01,4.389934722359898345e+00
4.174318641346586034e-02,-8.345349199651830308e-02,-1.953203580756450800e-02,1.049539854172453701e+01,3.282608252156261130e+01,3.464722879531788813e+00
4.207102339933388446e-02,-8.822588546646019381e-02,-2.161042643736392835e-02,2.111362470853190132e+01,6.772856338178729629e+01,1.689282650504623007e+01
4.142064281814200610e-02,-9.182624891904136999e-02,-1.664343933726469826e-02,4.192219612556965558e+01,2.144947477667168911e+01,2.321375618323229162e+01
4.172727417051187715e-02,-8.900163229840268864e-02,-1.980109594694653280e-02,2.226469430839991404e+01,2.508615777057624285e+01,1.554332789559291506e+01
4.414961204331935285e-02,-8.895495211230843025e-02,-1.806161180186958981e-02,1.097082078277697903e+01,4.817780411947168773e+02,5.742657290166504502e+00
4.346151417418617213e-02,-9.022955552215192188e-02,-1.818540569696610459e-02,1.623589262287413959e+01,8.464865309537816529e+01,1.107445921435034286e+01
4.367591041169732735e-02,-9.099864035564497744e-02,-1.662172894229968154e-02,1.641582133921987463e+01,9.108836654985992709e+00,1.029414641645669803e+01
4.269096396191857101e-02,-9.169685275628755572e-02,-1.596199486094881936e-02,1.471911527035072886e+01,6.628444473514491619e+03,1.600201257664271282e+01
4.224736239916106195e-02,-9.053932341219859958e-02,-1.961665875236684453e-02,2.613340376570827672e+01,1.747406406755277430e+01,1.911469145893380173e+01
4.119143749289567308e-02,-9.143780440844546942e-02,-1.873442647401630037e-02,2.747012387273488088e+01,1.122567731403299405e+02,2.357446956882409239e+01
4.243962855777649867e-02,-9.128113164388976242e-02,-1.474279328124575641e-02,2.034197822090054331e+01,6.562351941413278837e+03,1.661883332655713019e+01
4.420808269762989406e-02,-9.033094375316033653e-02,-1.589336811914218023e-02,1.247953478457227483e+01,2.161423555879612763e+02,8.406920929062659198e+00
4.436400828083052195e-02,-8.882724745606271344e-02,-1.649793504720317022e-02,8.176241447651582561e+00,1.671050236765843806e+02,5.167650247153423138e+00
4.326334203000624379e-02,-9.031683268816409482e-02,-1.478845377513073565e-02,2.318133557229993258e+01,3.339656177409403881e+01,8.893699777141309326e+00
4.420277530328149684e-02,-8.766437141124085175e-02,-1.588386145973728555e-02,7.400129230550590798e+00,4.302307624565579403e+01,4.300890060060256204e+00
4.265501877766908478e-02,-8.442370877670335449e-02,-1.850314026424537683e-02,7.901901789127557585e+00,2.615672202408948621e+01,2.610851665899172502e+00
4.486963265848827043e-02,-8.525896927394392699e-02,-1.662877882069053320e-02,4.758078188498957140e+00,5.082294528413792989e+01,2.048932938005387783e-02
4.386309289505103265e-02,-8.379136676229775871e-02,-1.819470648120686401e-02,5.243118051212468878e+00,1.609339002392334095e+01,2.760388268083300845e-01
4.376066877576895164e-02,-8.669084738486457220e-02,-1.630370911766815256e-02,2.984800667304891242e+00,1.291540121443679467e+01,4.022802477933140608e+00
4.354627253825779643e-02,-8.771534153084906138e-02,-1.786738587233457562e-02,8.841786926319084472e+00,2.988534051315563644e+01,4.731478996812567672e+00
4.464283893433981798e-02,-8.498148787745493649e-02,-1.797527344908672609e-02,5.571901403093154848e+00,6.285212365004463919e+01,3.846843352593419252e-01
4.233808644047541703e-02,-8.745225382689665594e-02,-1.817561696201077867e-02,1.367554680042226423e+01,4.362200670495541743e+01,6.796233641073832210e+00
4.427262909402845947e-02,-8.661152905941749136e-02,-1.893458596905447239e-02,9.792187275724868911e+00,8.620579400357657107e+01,3.912682543936718105e+00
4.306444299624608701e-02,-8.634844135546508592e-02,-1.924281705873067544e-02,1.081497527764918409e+01,2.300103448456484614e+02,5.421677322085616701e+00
-1.603924252521255617e-02,-8.768463857824546070e-02,-3.805932755684406088e-02,8.259880402538119881e+01,1.540308488083670113e+02,4.183924823052174702e+01
-6.996919399161511885e-03,-8.023249371026827670e-02,-4.525564638686010999e-02,5.378393196846397473e+01,9.351240027046877401e+01,1.422802773525119235e+01
-5.061712420950909008e-03,-7.503465304065466690e-02,-4.264692181264371357e-02,7.112805282994720812e+01,5.603844935059107257e+01,6.509678345804077892e+00
-1.512836005853083685e-02,-7.534739039962580487e-02,-4.009741554091271476e-02,3.084101999443478803e+01,3.855624378994697565e+01,4.210890977948494651e+00
-1.314422302009310255e-02,-8.049792447131709494e-02,-4.255104349810381187e-02,5.351577899278117201e+01,7.217607095371951687e+01,1.899392774300541831e+01
-9.546851035094217758e-03,-7.216384300838421528e-02,-3.798677175124803851e-02,4.163618325370092066e+01,2.284728742533804891e+01,1.008817731908948856e+00
-4.640453639703015498e-03,-8.499171227956342500e-02,-4.413302931543248292e-02,2.178970079969352724e+01,1.746973960114711417e+02,4.214993397590244939e+01
-8.291492069385506588e-04,-7.679153074636037302e-02,-3.964915125326998191e-02,6.515274405426019655e+01,5.966739843289738587e+01,1.166561695009612265e+01
1.139533409869583798e-02,-8.300582293781205712e-02,-4.453747841534747703e-02,6.164324034288830489e+01,1.925562361513525502e+02,3.506856105905335141e+01
6.483422542011764433e-03,-8.100540122792264375e-02,-4.618362387370891775e-02,5.835584950088168199e+01,4.421591418466673673e+01,2.327385620593371129e+01
1.788057795963603203e-04,-8.213714291418636182e-02,-4.263798775148427284e-02,3.369994649397376918e+01,5.779828836866997932e+01,3.283550076723233246e+01
1.220497698880173773e-02,-9.728508179938866185e-02,-4.037589413225581292e-02,8.689296241428864676e+01,nan,8.570044952496880342e+01
1.146377584674018388e-02,-8.657318049515572156e-02,-4.133300005588772669e-02,6.198220662842359019e+01,1.230895791820427547e+02,4.014863266272421072e+01
1.623256776740594418e-02,-9.443051243401162642e-02,-4.238256903430775296e-02,9.214099143599011654e+01,2.581496372254216567e+02,8.033557204587491185e+01
1.163750661259135497e-02,-9.200301689637838121e-02,-4.482102664922164859e-02,8.598142229338616005e+01,1.329143996339944920e+02,6.692277856129183533e+01
7.609915833987152857e-03,-9.485758626175543051e-02,-4.281435174716971548e-02,6.164807090441014026e+01,2.718117172476915471e+02,7.322836409421624637e+01
5.549557732693511866e-03,-5.696925528771773495e-02,-9.203620249499840089e-03,2.034402637864209140e+01,1.275806844548040164e+00,1.197883972924978298e+04
3.590898953743858115e-03,-5.747439134169704533e-02,-8.769767361910979844e-03,3.129403958495385751e+01,1.572828285295767792e+00,8.291859416323897847e+01
6.631208321567438890e-03,-5.524408131352535195e-02,-8.031362793121738647e-03,4.041420011254771794e+01,1.004759775200691346e-01,1.610661322210505375e+02
3.321077273212774857e-03,-5.561343440650576286e-02,-6.239612844878613535e-03,1.084765195203542376e+01,6.116518717321273169e-01,2.288425111222165498e+01
5.274598860581247890e-03,-5.452393005893739486e-02,-4.437902535007929097e-03,3.004604350769410459e+01,6.445117726523632573e-01,7.391081147129099804e+00
5.692099130525742068e-03,-5.444754535246440486e-02,-2.714195592201585055e-03,2.184854408723372643e+01,1.710136007861216223e+00,6.458370698075190930e+00
4.387812676158217573e-03,-5.486001029110307292e-02,-2.209277933229232115e-03,6.442717623599767407e+00,9.673910874652934533e-01,4.746106028689657030e+00
3.024311265499555514e-03,-5.563813873568530799e-02,-3.031349167951254923e-03,5.223186357068624375e+01,1.433950731898562481e+00,6.600759433174231638e+00
6.194381419120601612e-03,-5.436661968205579870e-02,-5.487537637140433959e-03,3.358807429807619371e+01,5.880107762198156784e-01,1.258271017365852451e+01
3.934689236957108344e-03,-5.479560282650568215e-02,-5.080788768175999517e-03,3.291909374710090219e+01,4.630645864686130930e-01,9.211203811710236167e+00
2.988688096242941329e-03,-5.549734656461492721e-02,-4.179153060091677849e-03,2.020996220434921042e+01,5.432924396900773445e-01,7.317385611625949693e+00
4.285796745538878599e-03,-5.663561304579415451e-02,-6.769644786655338101e-03,3.032017787834610090e+01,9.680971417421286862e-01,9.274310983228613736e+01
5.819191267822565808e-03,-5.566047108891247069e-02,-6.660455812085228078e-03,7.924652415719697274e+01,9.084815628752436201e-01,1.576097622911169367e+02
7.410978104841490881e-03,-5.384104104133270730e-02,-4.846610228032815181e-03,1.292857574606565940e+01,5.864741914480517959e-01,9.723276179764109628e+00
2.375076132498607842e-03,-5.631517814461502180e-02,-5.337977136794291866e-03,1.780334938115398913e+01,6.806474213399615891e-01,9.863041589288188860e+00
6.769709188171327968e-03,-5.502015434865647342e-02,-2.492067070301729002e-03,2.780132306939731635e+01,1.509737085640399989e+00,6.147218370189100334e+00
7.568805603947723927e-03,-5.457096041440637896e-02,-3.574846604000455133e-03,1.454509589560560130e+02,7.986258739967533327e-01,6.841826465425052461e+00
7.720518670444605214e-03,-5.441758914873531805e-02,-1.582429462664430419e-03,1.622514735791517637e+01,1.242878937332275280e+00,4.905018431012606150e+00
8.054151380644575600e-03,-5.480259183270873302e-02,-5.098406919367306014e-03,1.187651345654278678e+01,6.125737124193021410e-01,1.112301425142621980e+01
8.057553609441981540e-03,-5.578776719881036600e-02,-7.112939559746838704e-03,1.829658683772862204e+01,8.748317698095386952e-01,4.252969691347239234e+01
7.245536555697111060e-03,-5.620415697419747780e-02,-5.742032578710327267e-03,1.650268215745720681e+02,1.340605041237448170e+00,2.337597041928335884e+01
9.749492532617934359e-03,-5.424048066040731975e-02,-6.412273494183006600e-03,8.770711502142661686e+01,4.451352854006819793e-01,2.565649594134445266e+01
8.866168434389448683e-03,-5.438620205732162816e-02,-6.469313900403818318e-03,1.276988998327314135e+02,4.970727090014764871e-01,2.560835951226677309e+01
8.211978879750806912e-03,-5.553251120578240468e-02,-3.826643295334946834e-03,7.615821183764835212e+01,9.911073752452342900e-01,1.357236918287365413e+01
9.059863984170796539e-03,-5.232820316826768126e-02,-3.722794900443527222e-03,2.243893338800484472e+01,6.121163278205408176e-01,1.329108366248468620e+01
8.992749462418608147e-03,-5.391397322606317211e-02,-2.086020752122222637e-03,6.703642727078900521e+00,9.700956471255103297e-01,6.177226058241418905e+00
9.635922738221693734e-03,-5.487552401743919783e-02,-2.337817443456714338e-03,3.245323013164205150e+01,1.101019069043686516e+00,7.907282588546234336e+00
8.878592201803283540e-03,-5.359213508541259274e-02,-3.237190556814499923e-03,4.883119842717803749e+01,6.682382035566670764e-01,5.460190683935175926e+00
9.521765477606369127e-03,-5.455368587678861847e-02,-3.488987248148991190e-03,7.364630389724004544e+01,6.198532438885981932e-01,1.021210149058586758e+01
1.080635491246687702e-02,-5.384367290992539412e-02,-4.120189918890624844e-03,3.955318103570151322e+01,5.599224006861126535e-01,1.341344850702417446e+01
1.076664520991870572e-02,-5.379038116371538669e-02,-5.228670678733309506e-03,5.055075163129561844e+01,5.157130979745692123e-01,1.374246547741486602e+01
1.136406608175957039e-02,-5.210198578852422158e-02,-4.140818824563577243e-03,6.051384591275472680e+00,6.611422601388081688e-01,2.223094355890849627e+01
1.132435637921140256e-02,-5.204869404231421415e-02,-5.249299584406262771e-03,6.661509611523442231e+00,3.291308337800096795e-01,2.017360531988857275e+01
1.026074842926657377e-02,-5.154806683824253444e-02,-3.995220497450970888e-03,7.189411210738251157e+01,4.264415503055106194e-01,2.573860239887079615e+01
1.273112961354570805e-02,-5.183747599494500230e-02,-3.496910606892643120e-03,1.805712181046545339e+01,6.399789336925978400e-01,1.429154074034321553e+01
1.388930467378532777e-02,-5.098236083040814243e-02,-3.762191384856356218e-03,2.956136957783972008e+01,4.062260800714903031e-01,3.302311617176830794e+01
1.094106970909782678e-02,-5.423976346867503961e-02,-1.814462372141024352e-03,8.856551374242898191e+02,1.039544702770564877e+00,6.857733870197009196e+00
1.095066129877205960e-02,-5.486544260763435293e-02,-7.289506344242690193e-03,3.138966996962876976e+01,5.564083962855717047e-01,1.963758430847481975e+02
1.196781397607283096e-02,-5.441534311094241988e-02,-6.105903528792993966e-03,1.427276737292837936e+02,6.215115865998915856e-01,3.904951954720061025e+01
2.911350304768238473e-04,-5.575413681219738155e-02,-1.790189637484111804e-04,9.986134476237781499e+00,2.021251884901930111e+02,3.496375377278472474e+00
-9.613121253894066224e-04,-5.571846802524052511e-02,3.688997376608006131e-04,7.250215181442141166e+00,2.654258157143661201e+00,3.742797532409735339e+00
1.429175080718712940e-03,-5.630577789640106579e-02,3.317337288134920500e-04,4.534551548202416171e+01,2.659329383252295731e+00,4.344664527058547776e+00
3.869247564862576989e-03,-5.526987391798361682e-02,2.547747688596387538e-04,5.416701785299068206e+00,1.097652300120058877e+00,3.744259713200824180e+00
2.576378977870944203e-03,-5.532064152786839162e-02,8.113241025235350037e-04,8.119513825090823644e+00,1.777941644562858858e+00,3.732764792124374065e+00
4.227293152059772782e-03,-5.573791848858727915e-02,-1.200221902141505610e-03,5.998900950305469770e+00,5.299805055355316652e-01,3.053030539819703293e+00
7.561185938079485400e-03,-5.482799982008722955e-02,5.123379399229472785e-04,8.210890960409642503e+00,2.789831307903910762e+00,4.221675426925836305e+00
7.571329916622398550e-03,-5.524188326149580275e-02,-5.559599409232223333e-04,9.078163753490192889e+00,5.126452873636312413e-01,3.322776314147093846e+00
5.024345265407895687e-03,-5.568170309210541957e-02,7.763266316284938998e-04,4.320599002749987250e+01,1.107835085680891218e+01,4.452577786627975875e+00
6.252330868609012361e-03,-5.496252044940471565e-02,1.057697003286793384e-03,7.712189854337226258e+00,2.661574837108962033e+00,5.064870431698548892e+00
6.274429752752605678e-03,-5.458552082189705584e-02,2.240653476386106780e-03,6.999474518770070652e+00,1.029959720743327756e+00,3.903084463484378208e+00
-1.318013881458652420e-02,-5.445747240727573379e-02,-1.254257838492461386e-03,1.062907469437986308e+01,2.912763673032033651e+00,5.353900686222247352e+00
-1.612073776393404406e-02,-5.731255397542901753e-02,-2.812001209749588095e-03,8.844193914274960377e+00,1.244977488662956944e+01,1.106318635210098478e+01
-1.484961694268324001e-02,-5.510501490321194351e-02,-8.836327196451183169e-04,6.870684550378304500e+00,2.673499862943417682e+00,7.043793855788205605e+00
-1.487434965246212625e-02,-5.688312989643162787e-02,-3.802929273879643822e-03,1.147929228549421055e+01,3.234649425258577793e+00,1.101414420743606648e+01
-1.297696904904696927e-02,-5.483277884874900032e-02,-2.487326126205448209e-03,5.978812319268164366e+00,8.313904720979348184e-01,5.277228184209710626e+00
-1.578252704191666564e-02,-5.564403609214133017e-02,-2.080517298640954457e-03,9.066766639268893258e+00,1.548613208637297456e+00,7.085214474082212277e+00
-1.326353049975408441e-02,-5.714949477083574453e-02,-4.417737910372039611e-03,8.660658696715827887e+00,1.975605739204537636e+00,1.055445362825405553e+01
-1.453613893044474609e-02,-5.521461201314394746e-02,-3.071445362771010185e-03,1.057986401618923900e+01,7.785878863353612456e-01,7.146734061720514397e+00
-1.180382739355421984e-02,-5.581826387956355384e-02,-2.281277212263239929e-03,6.745669109873076330e+00,9.919507067021836599e-01,6.240021062671302410e+00
-9.752350519422248176e-03,-5.470296723328978150e-02,-8.196162935327388132e-04,1.060368804237728746e+01,1.483924223706102774e+00,4.542173315535045219e+00
-1.086399591300289333e-02,-5.466858607151024035e-02,-3.337011756202353310e-03,8.791381372212955014e+00,9.167772376398060086e-01,6.224446936475969139e+00
-9.658517477819181934e-03,-5.433455078637414865e-02,-3.169942961461758111e-03,9.103118313713181919e+00,6.849894498336021043e-01,4.608199612976672910e+00
-9.221548685537019063e-03,-5.455350886815506922e-02,-1.942815751251405782e-03,4.724520749656870855e+00,1.698379879448034258e+00,4.458459621327520495e+00
-1.081234664169263004e-02,-5.531678411030929027e-02,-4.535939629260312377e-03,8.722716800607100751e+00,9.094028352445980845e-01,1.024253486320613860e+01
-9.053072865105250139e-03,-5.570962476146126136e-02,-4.541791067249073381e-03,8.610329601079197204e+00,9.470246742754486746e-01,1.064028883994563301e+01
-7.885364925574437148e-03,-5.516446793624586731e-02,-2.568970134522879228e-03,5.017246561000355598e+00,1.981997024122757578e+00,5.444543803805415472e+00
-8.322333717856600019e-03,-5.494550985446493979e-02,-3.796097344733232425e-03,8.758403685585793852e+00,7.010785958408061180e-01,6.196296163419176217e+00
-1.175217812224395829e-02,-5.646646191836261069e-02,-3.480205085321198127e-03,5.428323688887622289e+00,1.419783277742827865e+00,6.708092815438734036e+00
-4.414216915411158654e-03,-5.930496560376928572e-02,-7.296921494222799454e-03,1.053558164037191069e+01,2.194227729405464622e+00,2.293487940727583663e+01
-5.314437549556290212e-03,-5.817128921083864618e-02,-6.034604093308760728e-03,1.156176996509588761e+01,1.298288276922959561e+00,1.393664519318510209e+01
-7.152767379612262610e-03,-5.748165224525882133e-02,-6.434457350365900552e-03,1.049006160093102480e+01,9.474397355997959957e-01,1.804544032564089306e+01
-9.452082881575020121e-03,-5.938298941652764285e-02,-6.332271700967846695e-03,1.147155592945501645e+01,1.632963048227134228e+00,1.707365671591679046e+01
-1.177200164448243686e-02,-5.889958479562819316e-02,-5.931037841268678966e-03,1.140522373032498038e+01,1.888543065777713137e+00,1.476842641275916534e+01
-1.254140236593719038e-02,-5.844488250874580598e-02,-4.138658479396384489e-03,1.555456008803597889e+01,2.216824851877770008e+00,1.568461574236431488e+01
-8.200079837614880976e-03,-5.845872187234350120e-02,-5.180747524637169081e-03,1.215433827111137077e+01,1.582783374803900855e+00,1.142544727415509875e+01
-9.008646223012171592e-03,-5.729228439897091768e-02,-3.841980839887159001e-03,1.069013529370656101e+01,1.116441836938026011e+00,9.101569635135170699e+00
-1.103004998842706599e-02,-5.776184965627267215e-02,-3.201125654345542571e-03,9.156041863660300706e+00,1.958327520532299415e+00,1.007713876330750580e+01
4.437918796120020326e-02,-9.094910529463716420e-02,-1.389249948861118709e-02,1.606982197245062949e+01,5.169153451519333231e+01,8.807576427579229872e+00
4.453892591982821364e-02,-8.974195897965148161e-02,-1.328108417874123738e-02,1.110886126664805218e+01,9.560901601489103285e+00,6.949013470167046513e+00
4.418044088818164072e-02,-9.198113526444783028e-02,-1.321373463426459699e-02,1.837080852863038061e+01,1.477068373432438975e+01,1.327920249785724671e+01
4.511031523856744857e-02,-9.312046471057214281e-02,-1.311763974567749583e-02,1.800433579841599752e+01,2.384021279955763717e+01,1.269622601303450082e+01
4.494761958729261153e-02,-9.435222949837282491e-02,-1.373429950052074654e-02,2.602848263792597905e+01,1.470453896730447241e+01,1.791482168925416474e+01
4.319403176467706551e-02,-9.238362002849660748e-02,-1.378473389522286846e-02,1.521272719498210613e+01,6.810504589213472570e+00,1.769474849283848528e+01
4.397753945475169068e-02,-9.392522351788730461e-02,-1.427557465176843010e-02,1.879208092410377873e+01,9.711270155855829955e+01,2.251726132349372023e+01
-3.835396961659853082e-02,-9.441556495738021026e-02,1.569645307687654243e-02,1.617170969584769580e+01,1.353016126136403727e+02,4.804211339578356643e+01
-3.955218712922609070e-02,-9.684221769442249994e-02,1.778037061941909608e-02,7.278464498241028480e+01,1.541088817082907099e+02,7.332672484618359476e+01
-3.914638974157081536e-02,-9.464301787845016967e-02,1.749412369441865830e-02,5.699218815092142876e+01,1.708632202434057206e+02,4.781357254671115697e+01
-4.215498612910551640e-02,-9.820964980661107957e-02,2.108450755117581565e-02,8.474054259767235919e+01,4.874304770379009000e+01,7.984195100794561029e+01
-4.108060695249293043e-02,-9.895576737208830465e-02,2.011449114378445480e-02,8.907577968504723742e+01,nan,7.693650744567371191e+01
-3.931214777786444514e-02,-9.789899253325540229e-02,1.972857140181057470e-02,8.987444589585790311e+01,3.332382778522067213e+01,7.405042655240139027e+01
-4.303256732016754599e-02,-9.925388243452276660e-02,2.231162464091188471e-02,8.627901075870266823e+01,nan,8.475168910369875164e+01
-3.597846754315971174e-02,-8.807138423914299963e-02,-1.758673351067006506e-03,4.594692965787793071e+01,5.966103202439226294e+01,2.975520906276200961e+01
-3.504367119191753588e-02,-8.526731578783385002e-02,1.190014689486917736e-03,4.302197704028474590e+01,1.663885454327266302e+02,2.850322628004055758e+01
-3.375548188827051654e-02,-8.576210739838092956e-02,-3.796221719626705245e-03,4.839767666767681220e+01,5.155308390232784177e+01,2.432959801763001551e+01
-3.683516794234165809e-02,-9.012697309759222508e-02,-1.059251776103300536e-03,4.946243319557645890e+01,6.619545289400785748e+01,4.101171878582810848e+01
