# x,y,z,B_x_err,B_y_err,B_z_err
-5.138672397301253386e-02,-4.375933604624609313e-02,-6.771838445675294749e-02,1.062584926300004362e+01,1.963088928680557785e+02,3.476858458741846789e+02
-5.344976064682849248e-02,-3.735814203106380127e-02,-7.572493619116815733e-02,1.469133182403296090e+01,1.802109834688535557e+02,1.002541055533763370e+03
-5.369284369168043913e-02,-3.027598141578989599e-02,-7.864721758393593276e-02,1.717802289333278765e+01,1.355372610813813310e+02,9.812075751393612109e+02
-5.823417129870413905e-02,-2.800911911545037741e-02,-7.626868770541382625e-02,1.212691486340408531e+01,2.080329445819067757e+02,2.065862635121547100e+03
-6.031440760260592393e-02,-3.126441426526185147e-02,-7.021982121494342588e-02,2.093290421825733549e+00,1.897396080678864791e+02,1.022550314401181026e+03
-5.568689839227763255e-02,-4.144314086112714512e-02,-7.025510376302741833e-02,9.986053563086370488e+00,2.220786607141240268e+02,6.600646667735450137e+02
-5.801021774103137796e-02,-3.761627539566471390e-02,-6.712851866532477951e-02,1.962880001646206241e+00,4.400579636122376996e+02,5.887192768913772625e+02
-5.732485035788425359e-02,-5.524299046995806428e-03,5.337293665591154573e-04,6.853018205599710200e+01,7.363808526948824706e+00,2.165181631994572697e+01
-5.675678798657483870e-02,-4.275260655652022602e-03,-3.942050809936079904e-04,8.565888933623061519e+01,4.840549806773689845e+00,1.850393526394527299e+01
-5.519139499223216228e-02,3.976892282076110183e-04,-2.361749781579152319e-03,1.202621245898195639e+02,8.243913291801571575e+01,1.526775477172554751e+01
-5.485058960761278468e-02,1.546716865288472230e-03,-3.081502151446953788e-03,7.808410564524210429e+01,3.858742952713853480e+00,1.334906838636853621e+01
-5.452107433833545957e-02,2.841403863588521598e-03,-2.584372065489342393e-03,8.670241248140335699e+00,9.832592154926688366e+00,1.467050204130891089e+01
-5.487480734889372408e-02,-2.356589201888422292e-03,-2.636165432852908240e-03,2.575090844793853648e+02,4.294703532880418173e+00,1.394725146139548322e+01
-5.464272175243661128e-02,-1.090067709018217087e-03,-2.153094941274518326e-03,9.614949781432684972e+00,5.433220544018897868e+00,1.490068220903418705e+01
-5.511620903551500694e-02,-3.831349566216279978e-03,-1.494717990792142348e-03,1.390063719654520114e+01,1.444818305027001948e+01,1.596952667278325855e+01
-5.438483302715001189e-02,-5.030079954593943622e-03,-1.464862455413139209e-03,7.658642819093167908e+00,4.976836358379373770e+00,1.462181467000834090e+01
-5.454675124737662362e-02,-6.267111443613483310e-03,-1.959519490749833844e-03,3.905830217916955149e+01,5.370673621376504947e+00,1.303146124599940592e+01
-5.394776136560732599e-02,-9.853998815754525659e-03,-2.176423347601283507e-03,5.852261672904202783e+01,1.022577213927584161e+01,1.272924473339199913e+01
-5.448821891476850199e-02,-8.654294587725448046e-03,-1.206575517681491086e-03,2.118359217017208707e+01,3.137228514733337192e+00,1.535407338572929881e+01
-5.343105716048923703e-02,-1.095631252993720106e-02,-1.517783051815552479e-03,8.956292088383010608e+00,3.268994457088744365e+00,1.427250032064689833e+01
-5.416001734703407289e-02,-7.585620428346727395e-03,-1.393254833805301733e-03,9.193940387917486134e+00,5.272558048196571256e+00,1.435618598560892423e+01
-5.623160535757297518e-02,-1.848826202643976888e-02,4.626604534234470337e-03,3.767435556340492209e+00,4.534268928981634694e+00,2.309402670753917519e+01
-5.603688350552040592e-02,-1.582691337655324493e-02,4.040234656198514983e-03,8.054199176246786607e+00,3.859866377569272533e+00,2.324391984604699601e+01
-5.623816024888655257e-02,-1.770289423879291973e-02,6.662596208926362985e-03,2.451600568815838432e+00,4.329177300992703259e+00,2.317698700568711700e+01
-5.616244718171824191e-02,-1.739216299784009795e-02,3.158773827711148889e-03,7.740532610094661869e+00,4.593065441658642278e+00,2.431418850916604768e+01
-5.396725055001866389e-02,-1.945962208811462951e-02,1.048535093133143997e-02,1.041270211953635005e+00,4.392285856456036974e+00,1.475990449947653715e+01
-5.484658354225199761e-02,-1.822073466751557638e-02,1.001391732099569942e-02,1.547914748377886784e+00,1.771823559842431228e+00,1.582315789968543562e+01
-5.680402383329281879e-02,-5.510410880993008020e-03,2.098016081008778101e-03,2.143770034764117938e+01,5.789205636517205100e+00,2.380731914029506058e+01
-5.455661336334245715e-02,-9.959652346569475637e-03,8.132053103111654829e-03,2.293783274047918930e+00,3.820773183272352380e+00,3.024537799607915289e+01
-5.482396532665730071e-02,-1.362363520076513915e-02,7.575310033406421756e-03,3.078602663684729013e+00,2.871409866284326817e+00,2.615489679131293244e+01
-5.511147796410065247e-02,-1.236930437509539162e-02,8.511994465757734621e-03,2.225448366816217494e+00,5.696462304829911005e+00,2.392746393360686596e+01
-6.330533312908485921e-02,-3.779619426915944297e-02,-5.280676158659806246e-02,1.287248746085617590e+01,4.617221053482851403e+02,3.786092835315958496e+02
-5.648926990954838967e-02,-3.707117009934501883e-02,-6.103692218126077762e-02,1.968327289066232222e+00,5.586840319785467273e+02,2.995754536768330581e+03
-5.907107435816528335e-02,-4.020002829570153147e-02,-5.591928571956901461e-02,5.037779942874009542e+00,2.521811926607141174e+02,1.283659961994725336e+03
-4.266876105521924534e-02,-4.167402495982502897e-02,-8.458322500488328621e-03,8.488393104879443651e-01,3.838697261411851969e+00,4.408208981340015953e+01
-4.108283805580524584e-02,-4.366871364382760023e-02,-9.171833008391923336e-03,9.787270276361832444e-01,2.514758030053255933e+00,6.098681325556481880e+01
-4.149002940416025159e-02,-3.982198368055879512e-02,-7.884612092345862772e-03,5.694146879828443364e-01,3.723385265895846175e+00,2.634710260420393269e+01
-3.960153311806338672e-02,-4.033958438414428360e-02,-8.224105976918492933e-03,3.015545370547698112e-01,2.041631517852783073e+00,2.710313962845574665e+01
-3.929931684808654624e-02,-4.258943584532227933e-02,-8.545039416324531206e-03,8.779840415382368368e-01,2.086134022977908398e+00,3.543729734604058734e+01
-4.831478337618250185e-02,-3.634782978917696500e-02,-1.190369595527959387e-02,5.518009450697451967e-01,4.634222728840969197e+00,5.930049270637491787e+01
-4.703836382295396162e-02,-3.791795448263682311e-02,-1.019463862206673038e-02,2.833955717362402482e-01,3.946331170777121589e+00,4.793077706712446684e+01
-4.670576662869602852e-02,-3.456904788564767184e-02,-1.139158819880907100e-02,5.760645239474587731e-01,5.371963416861146534e+00,4.842506048658844975e+01
-4.476206926668534203e-02,-3.518865178613439504e-02,-1.013472181567189913e-02,5.309151195167374215e-01,3.371761985408498585e+00,4.412377801021860080e+01
-4.510902242838090576e-02,-3.655530134868782699e-02,-9.292160227618938284e-03,3.005352372213899725e-01,4.069535772879016911e+00,3.206521731524885865e+01
-4.154361992395363967e-02,-3.875826009231457536e-02,-9.170162226142686973e-03,1.218534781056454519e-01,2.531557125875201208e+00,3.287047931567305170e+01
-4.214629934367884051e-02,-3.723301276386683373e-02,-8.609171725004419878e-03,1.278566236721728200e-01,2.048813315912217270e+00,2.728759063938980844e+01
-4.354692544476647387e-02,-3.699083632586338405e-02,-9.627746877175390877e-03,1.278406027539460421e-01,3.392724722250762603e+00,3.699744630053571370e+01
-3.014873860939475125e-02,-4.389167843200345032e-02,-6.425650370935559810e-03,8.799618317581979765e-01,5.465157105574083296e-01,3.210755960406063991e+01
-3.124435280256057310e-02,-4.306801606427074908e-02,-7.008554837010159272e-03,9.687487691509832910e-01,6.204983221551345629e-01,5.701841618177146387e+01
-2.960995589724404325e-02,-4.734422293911681040e-02,-8.680121466168543715e-03,2.179187575953000611e+00,1.194410781516629161e+00,4.191714667643849168e+01
-2.967215215599573741e-02,-4.590538390816304576e-02,-6.654039162063136829e-03,1.493628628203352848e+00,7.466722094704487667e-01,1.579023987077645685e+01
-3.076083785736533072e-02,-4.652372830994339070e-02,-8.382269327942773116e-03,1.840352314304978032e+00,1.069579560860096201e+00,3.320739145855838359e+01
-2.931015854596204923e-02,-4.451538950024789415e-02,-7.133983495996224118e-03,1.093570654628771122e+00,7.505629374217305250e-01,4.807339633914615007e+01
-3.061498576535415933e-02,-4.681993216146215775e-02,-6.991272100656385768e-03,1.630097251448399343e+00,9.220329142446405113e-01,3.056870332682077063e+01
-2.946410380523287187e-02,-4.764042679063557745e-02,-7.289124238882156367e-03,2.053227189454877699e+00,1.011742338719274104e+00,3.615346021361976625e+01
-2.794384445606527129e-02,-4.436865992413776411e-02,-6.762079953972436469e-03,1.121078668227995623e+00,5.036973253657353045e-01,4.703957642635819525e+02
-3.630954732762978893e-02,-4.333118043859222196e-02,-8.794843665757445805e-03,8.923790352836922235e-01,1.340873026638005783e+00,5.011960792960492483e+01
-3.747893396201669447e-02,-4.238626347002952266e-02,-9.589668167406788929e-03,1.136591080482193039e+00,1.417461947132773625e+00,6.180119221599658630e+01
-3.497615211259234858e-02,-4.209766398516172348e-02,-8.303545654424966324e-03,7.381361721958811239e-01,9.446360125037176481e-01,3.095537456698214385e+01
-2.979008097402245300e-02,-4.373286446469903943e-02,-8.624323240556456410e-03,1.139215063451767040e+00,7.489637512156727128e-01,7.282581375626114095e+01
-3.029792667606731604e-02,-4.482665502109543093e-02,-9.535376133909754734e-03,1.382886681510623772e+00,9.530671297560827648e-01,2.537178280159475321e+02
-3.097923886023179127e-02,-4.281293072910834219e-02,-8.430760584298686508e-03,8.859369620124855071e-01,6.399795374969530215e-01,5.030840227169441903e+01
-4.580382903941922212e-02,-3.930127561042430495e-02,-1.147131312018098356e-02,1.821912870657943842e-02,4.949551591696925712e+00,5.827372368558696536e+01
-4.304991377509232581e-02,-4.155808752219273400e-02,-1.068496048284295168e-02,3.937697768172809809e-01,2.993172045827322769e+00,5.462367585510945389e+01
-4.384699846781674182e-02,-3.849354161972278615e-02,-1.109454812374607684e-02,1.732824422089241853e-02,4.600557467640685516e+00,6.044376004940935587e+01
-4.558193458939058251e-02,-4.139549332769399542e-02,-1.102644837615247841e-02,5.797912414273278525e-01,4.772859325234171557e+00,5.543243081127960181e+01
-4.700312572716523751e-02,-4.382676335072870771e-02,-1.291724367907369844e-02,8.564349010032544784e-01,5.681230323992384257e+00,7.743216637387006074e+01
-4.246012186765891344e-02,-3.956560737037626008e-02,-1.069657735429150637e-02,1.248519161963643764e-01,3.120060237104301581e+00,6.114231698378635826e+01
-3.540107500362177362e-02,-4.922069741650859920e-02,-9.465027573947102507e-03,2.953764412778956405e+00,2.264602749278400662e+00,4.623830238788317359e+01
-3.488064198136392458e-02,-5.240380297072583932e-02,-1.127087769619417729e-02,4.964624588071611555e+00,4.361240575519103047e+00,2.176850900009277723e+02
-3.379957134665025065e-02,-5.025128461500328464e-02,-9.717145878245899565e-03,3.211930281708089030e+00,2.478599102673636700e+00,6.393471808731646888e+01
-3.127822048139838884e-02,-4.896142069157222165e-02,-1.194413660739321661e-02,3.406480957620755312e+00,2.005098025335000589e+00,1.301018371700101568e+02
-3.245170980701017616e-02,-4.882418288308462001e-02,-1.030319385976119148e-02,3.185113938173275816e+00,1.797590974657627294e+00,1.199510962619431922e+02
-3.509099632962794924e-02,-4.732640981564289334e-02,-9.369610615828726993e-03,2.045192443543792038e+00,2.224801225723111120e+00,4.195192167451173049e+01
-3.319979260050145292e-02,-4.731855050462467627e-02,-9.555921997123418762e-03,2.453995568241977399e+00,1.705638910794208041e+00,6.414516028136787895e+01
-3.564572151713280707e-02,-4.396688964132708377e-02,-9.826465986082527637e-03,9.988468411803724800e-01,1.719023523074170834e+00,5.572609549342961088e+01
-3.350755531088590866e-02,-4.379053576012210958e-02,-8.901816967859282198e-03,1.108175304128494743e+00,1.186865563566512849e+00,3.367728645597343018e+01
-3.561077303129293881e-02,-4.598033687035937150e-02,-1.076418585163667341e-02,1.735493158687878790e+00,2.093441676672146645e+00,8.306248942277424874e+01
-3.681510815151971261e-02,-4.302197267276437753e-02,-1.062129048773186903e-02,1.289212529664656159e+00,2.103673676390102276e+00,6.866343362487853597e+01
-3.371956930216644943e-02,-4.597247755934115443e-02,-1.095049723293136691e-02,1.734090369264434939e+00,1.648483703164794756e+00,1.181690507558638046e+03
-3.185408068013425437e-02,-4.429885896125301814e-02,-1.049071718597858333e-02,1.482494582912540659e+00,1.245836991188086662e+00,2.202604424475526059e+02
-3.294974679679684576e-02,-4.501619290253439098e-02,-9.579426360486455183e-03,1.639331640046232108e+00,1.430079936734478974e+00,5.002315080435791828e+01
-3.431232630209536671e-02,-4.273337318789657835e-02,-9.335167974750046421e-03,9.779989652611413842e-01,1.368526061187075538e+00,4.586593729683873732e+01
-3.321666018543277532e-02,-4.201603924661520550e-02,-1.024645880024217456e-02,8.774696508008573703e-01,1.017416972948010923e+00,6.271807803824757599e+01
-3.241188919422331033e-02,-4.307320181884073673e-02,-9.813107793351410341e-03,9.826595199517496049e-01,9.104618460074385133e-01,2.127881931424730055e+02
-6.381395018516783368e-02,-2.518388629034562856e-02,-1.623816425343617767e-02,1.069639353859725439e+01,1.733325762211223946e+02,5.023835539254775284e+01
-7.935025703538763076e-02,-2.716569219330871796e-02,-3.211908624101240256e-02,4.788544240585958534e+01,3.339352885746300785e+02,9.535166134493543666e+01
-7.820462795362710662e-02,-3.255248997287418095e-02,-3.349259666284012255e-02,3.866806243196008097e+01,2.874641693858425242e+02,9.665944172864918471e+01
-7.621583298474225721e-02,-2.451715580276779202e-02,-3.079021594091438732e-02,3.408987454787748561e+01,1.257476743207680698e+02,9.161546460665863378e+01
-7.253120746862636026e-02,-3.839123392359512776e-02,-2.827309297028291965e-02,1.577636082596341538e+01,1.976648722732520014e+02,9.447836877266807676e+01
-7.378912929298572787e-02,-3.530839487172693358e-02,-3.383980387946431551e-02,2.713024392978244492e+01,7.536687483551291962e+02,1.057417222593994950e+02
-6.308171506617867019e-02,-2.824436894411241211e-02,-1.574225024678949092e-02,9.036865401905959772e+00,1.367693530279322260e+02,5.139961150025925463e+01
-8.097998477392477634e-02,-3.432241641184995140e-02,-2.941810999502686083e-02,7.495229708204566066e+01,1.248942365785244988e+02,9.026563241408487670e+01
-8.212561385568530048e-02,-2.893561863228449535e-02,-2.804459957319914432e-02,9.483297630395780686e+01,1.586978044735149922e+02,8.766520194320024473e+01
-7.720677930956877655e-02,-3.675635693224067746e-02,-2.496805370882588040e-02,2.820853673725909161e+01,8.328146010207596817e+01,8.399752702353066525e+01
-6.674365364186689298e-02,-3.138904966797630147e-02,-1.690322689434324913e-02,1.274523836334512161e+01,1.644119409580819280e+01,5.920420046307116024e+01
-6.138041970568257344e-02,-2.438212737606228545e-02,-1.721375146412359655e-02,6.866466101936509858e+00,4.535634961411344790e+01,7.289240415611909896e+01
-5.560585768442494192e-02,-3.943970692420944307e-02,-1.378474960761560432e-02,2.589045522879326100e+00,1.186435660341624221e+01,6.738096429595596248e+01
-5.477879598125688643e-02,-3.428110082088936528e-02,-1.178767970514374430e-02,2.500227174940376607e+00,1.217104561182367561e+01,4.644274056763395464e+01
-5.806432047446263844e-02,-3.099349472547809070e-02,-1.261054570086274709e-02,3.104160665294628529e+00,6.631559157311495767e+01,4.401727051227557297e+01
-5.938009333388609423e-02,-2.791385125594749925e-02,-1.812222162558803362e-02,4.354607618667956537e+00,3.649337502713865433e+01,1.047491414299633448e+02
-6.256767672075654041e-02,-3.731452451822632466e-02,-1.612298023957773815e-02,3.919540931126941796e+00,9.313285714547552274e+00,6.944661673493600063e+01
-5.855925594607989948e-02,-3.706819558382672825e-02,-1.353431907861705336e-02,3.615159976575114342e+00,2.774076876096204103e+01,5.844893340855039554e+01
-6.432856955212024053e-02,-3.301888829003049586e-02,-1.780674691543459448e-02,9.071116449757546718e+00,2.605973902668360154e+01,7.306873412689444081e+01
-6.066663097643203162e-02,-2.987420756616660997e-02,-1.664577026788083974e-02,5.972009386682743504e+00,7.616862546677629098e+01,6.261175528682802138e+01
-5.312425833134724190e-02,-3.625538968088043434e-02,-1.265348805370690270e-02,1.541179589454590770e+00,2.255729819730897034e+01,5.404387765011798450e+01
-5.771783827547421336e-02,-3.389184651494239059e-02,-1.118286118745581703e-02,2.518902320445553844e+00,4.373319061282074927e+01,4.079507735920346789e+01
-5.512527818024531845e-02,-3.138274903142507233e-02,-1.321536421855067436e-02,3.156980104881906612e+00,1.215760736243556295e+01,5.157772138125022110e+01
-3.960554127782689449e-02,-3.823131496845508237e-02,-1.040352473595665753e-02,3.599622260601809121e-01,1.613875709241468392e+00,1.210089588374363387e+02
-3.712677831530394185e-02,-3.986462966216746534e-02,-1.010952016931716650e-02,5.069017735797902713e-01,1.432041799179805786e+00,9.110082259350998584e+02
-3.841181197754160725e-02,-3.914451732176623538e-02,-9.765114272440708967e-03,2.773805783409413195e-01,1.130601527499630388e+00,1.502613955121224478e+02
-3.590413325198876793e-02,-3.864536101293632175e-02,-9.716577318426400378e-03,4.309697916154061059e-01,1.376434635224935921e+00,6.224530939927932423e+02
-3.718916691422642640e-02,-3.792524867253509180e-02,-9.372171421549942844e-03,2.232371263750225765e-01,1.115751318638693590e+00,9.295432695011726310e+01
-4.231880009076884747e-02,-3.565720318851675619e-02,-1.126586805347573085e-02,1.317166550033372074e-01,1.757874593021913956e+00,1.617059391398501020e+02
-4.266661391488485444e-02,-3.468615527568898182e-02,-1.113052529344011644e-02,1.722282761875527923e-01,1.628417706091588757e+00,1.499197578362520176e+02
-5.817256515478753942e-02,-1.372075800804022430e-02,-1.657864642603508118e-02,4.422414326028467180e+00,3.588992360930742365e+01,6.334821836172402243e+01
-6.047185547660359484e-02,-1.573752062430146259e-02,-1.610750063811060978e-02,4.982680998155679220e+00,4.520699976300740985e+01,5.163563752159865317e+01
-6.128533512269981887e-02,-2.162264915910793242e-02,-1.911645547555881203e-02,7.138168333806109267e+00,2.537433744537701230e+01,8.619182606405193781e+01
-5.605935452774749028e-02,-1.524449338231090301e-02,-1.571813192812053853e-02,3.839119768375833353e+00,2.490588568824838589e+01,7.275432148001070232e+01
-5.633987208802844482e-02,-1.836138234211981760e-02,-1.622752349125657773e-02,4.449145542118490226e+00,1.895841118703952688e+01,6.051441501771862619e+01
-5.930896200217100622e-02,-1.867920936697608711e-02,-1.577029916000485116e-02,4.120571400782158555e+00,3.094219191257995050e+01,5.091675129917448572e+01
-7.032334969278325465e-02,-2.320229586104786620e-02,-3.216593705867237113e-02,2.288520097393749708e+01,1.643873507731248367e+02,1.254377703017519536e+02
-7.190568050527026966e-02,-1.877621497438756309e-02,-3.602928953907346549e-02,3.725281208594276450e+01,1.439930340401701017e+02,1.423474897191207731e+02
-6.947845659002885310e-02,-3.472524593819660554e-02,-4.245961924444020819e-02,3.127159827628862487e+01,5.160341987402673567e+02,1.762290129040219142e+02
-6.586601139825547235e-02,-3.870159007262285317e-02,-4.396009701215997101e-02,1.674967846830433160e+01,3.212749910506317406e+02,2.728457374053279523e+02
-6.613077638268728686e-02,-2.623542241411390766e-02,-3.476300869593353104e-02,1.330630787003281057e+01,3.987332187278174160e+02,2.147704613207466195e+02
-6.207693546484317759e-02,-3.724315421393814551e-02,-4.739971550666856326e-02,8.799808673177476948e+00,2.221994296161184366e+02,3.781373063682660813e+02
-6.793712285103681303e-02,-3.228328154607679884e-02,-3.604271754154946689e-02,1.773929669630593153e+01,4.393762248916004864e+02,1.593924948500676635e+02
-7.042802417580067142e-02,-2.653032329653708804e-02,-4.939265971811972883e-02,4.116310277877103374e+01,1.442648713880588502e+02,2.977812658786638167e+02
-6.129046774272516040e-02,-3.189363331562073550e-02,-4.830546550383156557e-02,1.082875245776904904e+01,1.342642433459188851e+02,6.913345387399845094e+02
-6.812590800202762698e-02,-1.940267606955985852e-02,-4.088104222703466128e-02,2.116771899828987813e+01,1.654130257883600166e+02,1.635131922942985625e+02
-6.697975869678220173e-02,-2.994726574397522240e-02,-4.563529441567918538e-02,2.267722732239832695e+01,1.246006540965960738e+02,2.674841744678042801e+02
-7.046902124929566025e-02,-1.966227801775697476e-02,-4.683911049563008189e-02,4.035586185711049012e+01,1.277161770271462871e+02,2.916301261410420125e+02
-6.684470811929764389e-02,-2.811685204576095873e-02,-5.495125251223195034e-02,2.115067356727639236e+01,1.015031850684504633e+02,3.108469191015027491e+02
-6.251886540696684202e-02,-3.244667337084203296e-02,-5.371251158376105783e-02,1.435721064644006439e+01,8.674919891097587197e+02,7.731554391776040802e+02
-6.432564806014150205e-02,-2.477440103399263654e-02,-4.109516200197185082e-02,1.317400635704036205e+01,1.689616389253058060e+02,2.298789989295415808e+02
-5.737706661893014065e-02,-3.076435030056185946e-02,-5.783964965143740394e-02,8.385602568754737973e+00,3.789404351714075574e+02,9.299188360884860458e+02
-6.448310113459847226e-02,-1.492311293979646514e-02,-4.247529811458238685e-02,1.456924352654481858e+01,1.098865750071736613e+02,2.804145995483659135e+02
-6.682621438186649165e-02,-1.518271488799358311e-02,-4.843336638317780746e-02,2.530925503732197157e+01,1.773804464995282046e+02,2.090911377054445893e+03
-6.017634343230832128e-02,-2.073395205897206675e-02,-2.602193399923089651e-02,8.494749392225587670e+00,4.137435825674069889e+01,1.556137797018787126e+02
-5.869913279718699112e-02,-2.222656074553557015e-02,-2.220176932030119843e-02,4.720121220808821683e+00,1.712389052394035360e+01,1.276784429982053695e+02
-5.876640741718447414e-02,-8.441996521048296745e-03,-1.633179435222183173e-02,4.744861799308439210e+00,2.932601110766894692e+01,6.616208465237721725e+01
-5.725302772262085699e-02,-1.707315598410330017e-03,-1.541228997343051417e-02,3.746256400447108170e+00,2.032386690011827568e+01,5.558415865149483892e+01
-5.689274478941569457e-02,-5.352333084556060855e-03,-1.472190563026356397e-02,3.480725046399890665e+00,2.079178837826410131e+02,4.796919946089518305e+01
-5.851198423545649063e-02,-3.726778532019219946e-03,-1.480835130217164619e-02,4.550558250942168037e+00,1.909786221132655726e+01,4.169348706376815983e+01
-5.695838508053931160e-02,-7.264404636489451769e-03,-1.498492366057051391e-02,3.692499111441826631e+00,9.432842785064394775e+01,5.172096436194802038e+01
-5.898839093659333926e-02,-1.375942343304198054e-02,-2.454620767593632819e-02,6.754351135442194121e+00,6.246017365428772905e+01,3.749689888824541981e+02
-5.725806789818300296e-02,-1.620489741859656996e-02,-2.631378269151245231e-02,5.700745012138180634e+00,1.614892224270293752e+02,3.455002285933326789e+02
-6.467020438039128294e-02,-1.015742657190753240e-02,-3.892579170073092593e-02,1.338600430765835547e+01,7.882013055362760667e+01,2.504407790942236431e+02
-5.562765945620701952e-02,-1.474527289097302520e-03,-1.701792534342827859e-02,3.222871414930113865e+00,2.662887452265453589e+02,1.176696295298452242e+02
-5.421020678965907114e-02,5.477165897386102804e-05,-1.593825770436820000e-02,2.983678034529446688e+00,1.383810386195603215e+01,9.738406354412381916e+01
-5.415534068180372779e-02,5.219820340059122803e-05,-1.399662450279992934e-02,2.014086377130631877e+00,1.121630619185135380e+01,1.114596584217762825e+02
-5.251757321599318656e-02,6.773473781612103506e-03,-1.136825326998796085e-02,1.607570161935583553e+00,3.244213645524446576e+00,4.534573329124953034e+01
-5.352763487902506556e-02,2.045993599786178480e-03,-1.385712812743435107e-02,1.757228872543756149e+00,1.165146865713124846e+01,1.576459566239614105e+02
-5.530426513939445954e-02,3.576718731879015723e-03,-1.179591693188362239e-02,2.018059215368050108e+00,1.848638318999274333e+01,3.798804799588281611e+01
-5.222992430431944166e-02,2.776809184435179677e-03,-1.264559826952181380e-02,1.625291069205000882e+00,5.646524026540727270e+00,6.311478332508467304e+01
-5.358250098688040891e-02,2.048567055359448632e-03,-1.579876132900261826e-02,2.742783940199268411e+00,1.539928756095961937e+01,1.888082784109816998e+02
-5.167736655048724148e-02,5.619149691726473342e-03,-1.079728942327105347e-02,1.287121600014911493e+00,5.860631917882384911e+00,6.537066207893799685e+01
-5.515020870400701852e-02,2.444312509814471589e-03,-1.312964797833765344e-02,2.438578030950850462e+00,9.641742080740616672e+00,4.178694606275474399e+01
-5.239506611112233064e-02,4.337098575115510071e-03,-1.042393099242614786e-02,1.474892669812484014e+00,1.062190045718137554e+01,3.138419893367089841e+01
-5.259013591477661176e-02,3.014627500033782801e-03,-1.114918495133085385e-02,1.692677326810078098e+00,4.788536805264675067e+00,5.471796699694488808e+01
-5.384683312121540250e-02,4.738689212531053442e-03,-1.030172980388465581e-02,1.456642048338320228e+00,5.523607489734506437e+00,2.141184123260528338e+01
-5.404190292486968361e-02,3.416218137449325738e-03,-1.102698376278936007e-02,1.678167317634142064e+00,5.959331445496685475e+00,2.595014333058264455e+01
-5.407593256457509517e-02,6.285629139536706884e-03,-1.118901182015543012e-02,1.742459274824159188e+00,5.917964147855907520e+00,2.546685165871066658e+01
-5.481810824976100088e-02,-3.719653575609714689e-03,-7.768140733521405167e-05,3.881072998719022227e+00,6.489823609470631638e+00,1.794785623475380376e+01
-5.576720350505531137e-02,-3.668297720949822028e-03,6.383665512798888378e-04,1.063392756008711437e+01,5.942386522906184965e+00,2.411515658910281701e+01
-5.408673224139600583e-02,-4.918383963987378767e-03,-4.782587195621091302e-05,2.788932129956095185e+00,2.742942432543173048e+00,1.893718876000694351e+01
-5.557363390467838504e-02,-4.796183612601969889e-03,1.981765770791754557e-03,1.662084066937701365e+01,8.331394946506399890e+00,2.514555354494477157e+01
-5.435574493038813210e-02,-8.892324436611126221e-04,-8.178868052347849742e-04,2.625778180656291205e+00,3.806524441190720864e+00,1.573734163787585594e+01
-5.523882499638554933e-02,-1.992702091264860094e-03,8.321272452588564066e-04,6.291321942698125724e+00,5.817106663863292226e+00,2.662168696575770710e+01
-5.322465941615503460e-02,-8.309687979144471512e-04,-5.379177500752487179e-04,2.634556483641076419e+00,4.070674943199494855e+00,2.238805355007691489e+01
-5.428972974109123883e-02,-2.044057945924752321e-03,1.160792866437534358e-04,3.210552108508684555e+00,7.660095138867247577e+00,1.908843668443438801e+01
-5.315864422685813440e-02,-1.985794300178087175e-03,3.960483418032897463e-04,3.238309836171638256e+00,1.969923372671192396e+01,2.962893002484506511e+01
-5.269614934429542319e-02,4.828557897761771530e-04,-2.581403563178690549e-04,2.225784989924888269e+00,5.077170088849125129e+00,3.466512488694323224e+01
-5.247815532271228600e-02,4.444293673416593524e-03,-6.097088052272808334e-04,2.119849910410728899e+00,6.682034000083379510e+01,3.148029408300669019e+01
-5.418159634194739255e-02,3.297968031317122586e-03,-1.386295808687361712e-03,2.446829708767163325e+00,6.260532815195444023e+00,1.355745325830207904e+01
-5.310441303029222321e-02,3.124035681781918081e-03,-8.978635746253483272e-04,2.500589229026806137e+00,6.160987143228551233e+00,2.315463615720691948e+01
-5.314695147752106913e-02,2.030183948838973611e-03,-5.978552454322656035e-05,3.123642394761311891e+00,5.616589431117079130e+02,2.805156901912566525e+01
-4.455000893917226285e-02,2.239389988084895117e-02,-1.185675941614513021e-02,1.085986957251716456e+00,1.249851386431805045e+00,5.301260566261336749e+01
-4.446606602251134549e-02,2.105062664128970126e-02,-1.171287719160628640e-02,1.054027961928922119e+00,1.157146301353844997e+00,2.468500965887299969e+01
-5.888628330144283357e-02,1.547803839897835682e-03,-1.490850367199285549e-02,4.593395192624780243e+00,2.007653960264813620e+01,5.054775614308746157e+01
-5.868116214300883593e-02,-3.798140182016203521e-04,-1.671565146014963518e-02,5.109775535138924241e+00,1.521047852341977702e+01,6.631321463395313742e+01
-5.705579387659501234e-02,-1.470257088885926385e-04,-1.832128683014740134e-02,3.789015413179402270e+00,1.590072448373319780e+01,1.378095199257248566e+02
-6.310995355999897416e-02,-1.511476280538173386e-02,-2.290902892453657025e-02,8.818087250372130370e+00,4.896853609823626812e+02,8.448777946578765352e+01
-6.365151568641272406e-02,-1.550724514839756096e-02,-1.810832689454636157e-02,6.080649882118372318e+00,6.910538847909319315e+01,7.599719272307285678e+01
-6.453704761833638226e-02,-1.929474317935563760e-02,-2.451522283617710296e-02,1.247148824007001977e+01,1.956227946893818057e+02,8.594194695778212179e+01
