b_field_0,b_field_1,b_field_2,x_0,x_1,x_2
442.30088383573,405.62565057018,1059.2499674507,-0.061993853766425,-0.08030553232035,-0.08612308105615
490.26957601689,43.718738127104,871.18279629163,-0.079869100418925,-0.071262169793275,-0.09066647196225
456.07937405355,232.10388647813,1121.6316283537,-0.0758519866176,-0.065987848192375,-0.094388533529225
220.69650073055,222.2326798848,1429.3846628819,-0.0647380194842,-0.0702893366742,-0.097263172226075
128.58835597297,195.32894920937,975.75512399384,-0.072598706694525,-0.070693618262475,-0.097263172226075
208.12527183798,-4.8445473564333,767.91893909874,-0.07094096946435,-0.08117531025145,-0.090804282885175
135.97116678056,-40.663987826639,792.13054323947,-0.07661582049585,-0.075967939863375,-0.0935411106591
340.47526008335,29.508419319534,1048.675036903,-0.063080440709775,-0.080356966142025,-0.091596736603975
490.47337436201,336.72404521841,696.11165410772,-0.069854382521,-0.081123876429775,-0.08533062733735
886.68362901618,220.54634433621,545.23447202291,-0.077928643662325,-0.081178070604025,-0.075895422894325
820.89634119378,85.92781469804,274.05399882424,-0.08650903286335,-0.082092252640175,-0.073896945251475
